year,session,title,abstract,author,doi
2016,N/A,A Simple Approach for Boundary Improvement of Euler Diagrams.,N/A,"Paolo Simonetto,Daniel W. Archambault,Carlos Scheidegger",https://doi.org/10.1109/TVCG.2015.2467992
2016,N/A,AggreSet: Rich and Scalable Set Exploration using Visualizations of Element Aggregations.,N/A,"Mehmet Adil Yalçin,Niklas Elmqvist,Benjamin B. Bederson",https://doi.org/10.1109/TVCG.2015.2467051
2016,N/A,A Linguistic Approach to Categorical Color Assignment for Data Visualization.,N/A,"Vidya Setlur,Maureen C. Stone",https://doi.org/10.1109/TVCG.2015.2467471
2016,N/A,Accurate Interactive Visualization of Large Deformations and Variability in Biomedical Image Ensembles.,N/A,"Max Hermann,Anja C. Schunke,Thomas Schultz,Reinhard Klein",https://doi.org/10.1109/TVCG.2015.2467198
2016,N/A,Real-Time Molecular Visualization Supporting Diffuse Interreflections and Ambient Occlusion.,N/A,"Robin Skanberg,Pere-Pau Vázquez,Victor Guallar,Timo Ropinski",https://doi.org/10.1109/TVCG.2015.2467293
2016,N/A,Occlusion-free Blood Flow Animation with Wall Thickness Visualization.,N/A,"Kai Lawonn,Sylvia Glaßer,Anna Vilanova,Bernhard Preim,Tobias Isenberg",https://doi.org/10.1109/TVCG.2015.2467961
2016,N/A,NeuroBlocks - Visual Tracking of Segmentation and Proofreading for Large Connectomics Projects.,N/A,"Ali K. Al-Awami,Johanna Beyer,Daniel Haehn,Narayanan Kasthuri,Jeff W. Lichtman,Hanspeter Pfister,Markus Hadwiger",https://doi.org/10.1109/TVCG.2015.2467441
2016,N/A,AnimoAminoMiner: Exploration of Protein Tunnels and their Properties in Molecular Dynamics.,N/A,"Jan Byska,Mathieu Le Muzic,M. Eduard Gröller,Ivan Viola,Barbora Kozlíková",https://doi.org/10.1109/TVCG.2015.2467434
2016,N/A,Cluster Analysis of Vortical Flow in Simulations of Cerebral Aneurysm Hemodynamics.,N/A,"Steffen Oeltze-Jafra,Juan R. Cebral,Gábor Janiga,Bernhard Preim",https://doi.org/10.1109/TVCG.2015.2467203
2016,N/A,Streamline Variability Plots for Characterizing the Uncertainty in Vector Field Ensembles.,N/A,"Florian Ferstl,Kai Bürger,Rüdiger Westermann",https://doi.org/10.1109/TVCG.2015.2467204
2016,N/A,Isosurface Visualization of Data with Nonparametric Models for Uncertainty.,N/A,"Tushar M. Athawale,Elham Sakhaee,Alireza Entezari",https://doi.org/10.1109/TVCG.2015.2467958
2016,N/A,Effective Visualization of Temporal Ensembles.,N/A,"Lihua Hao,Christopher G. Healey,Steffen A. Bass",https://doi.org/10.1109/TVCG.2015.2468093
2016,N/A,Glyph-Based Comparative Visualization for Diffusion Tensor Fields.,N/A,"Changgong Zhang,Thomas Schultz,Kai Lawonn,Elmar Eisemann,Anna Vilanova",https://doi.org/10.1109/TVCG.2015.2467435
2016,N/A,Multi-field Pattern Matching based on Sparse Feature Sampling.,N/A,"Zhongjie Wang,Hans-Peter Seidel,Tino Weinkauf",https://doi.org/10.1109/TVCG.2015.2467292
2016,N/A,Rotation Invariant Vortices for Flow Visualization.,N/A,"Tobias Günther,Maik Schulze,Holger Theisel",https://doi.org/10.1109/TVCG.2015.2467200
2016,N/A,"Extracting, Tracking, and Visualizing Magnetic Flux Vortices in 3D Complex-Valued Superconductor Simulation Data.",N/A,"Hanqi Guo,Carolyn L. Phillips,Tom Peterka,Dmitry A. Karpeyev,Andreas Glatz",https://doi.org/10.1109/TVCG.2015.2466838
2016,N/A,Distribution Driven Extraction and Tracking of Features for Time-varying Data Analysis.,N/A,"Soumya Dutta,Han-Wei Shen",https://doi.org/10.1109/TVCG.2015.2467436
2016,N/A,Visualization and Analysis of Rotating Stall for Transonic Jet Engine Simulation.,N/A,"Chun-Ming Chen,Soumya Dutta,Xiaotong Liu,Gregory Heinlein,Han-Wei Shen,Jen-Ping Chen",https://doi.org/10.1109/TVCG.2015.2467952
2016,N/A,In Situ Eddy Analysis in a High-Resolution Ocean Climate Model.,N/A,"Jonathan Woodring,Mark Petersen,Andre Schmeißer,John Patchett,James P. Ahrens,Hans Hagen",https://doi.org/10.1109/TVCG.2015.2467411
2016,N/A,Diderot: a Domain-Specific Language for Portable Parallel Scientific Visualization and Image Analysis.,N/A,"Gordon L. Kindlmann,Charisee Chiw,Nicholas Seltzer,Lamont Samuels,John H. Reppy",https://doi.org/10.1109/TVCG.2015.2467449
2016,N/A,Visualization-by-Sketching: An Artist's Interface for Creating Multivariate Time-Varying Data Visualizations.,N/A,"David Schroeder,Daniel F. Keefe",https://doi.org/10.1109/TVCG.2015.2467153
2016,N/A,CAST: Effective and Efficient User Interaction for Context-Aware Selection in 3D Particle Clouds.,N/A,"Lingyun Yu,Konstantinos Efstathiou,Petra Isenberg,Tobias Isenberg",https://doi.org/10.1109/TVCG.2015.2467202
2016,N/A,Intuitive Exploration of Volumetric Data Using Dynamic Galleries.,N/A,"Daniel Jönsson,Martin Falk,Anders Ynnerman",https://doi.org/10.1109/TVCG.2015.2467294
2016,N/A,Planar Visualization of Treelike Structures.,N/A,"Joseph Marino,Arie E. Kaufman",https://doi.org/10.1109/TVCG.2015.2467413
2016,N/A,Interstitial and Interlayer Ion Diffusion Geometry Extraction in Graphitic Nanosphere Battery Materials.,N/A,"Attila Gyulassy,Aaron Knoll,Kah Chun Lau,Bei Wang,Peer-Timo Bremer,Michael E. Papka,Larry A. Curtiss,Valerio Pascucci",https://doi.org/10.1109/TVCG.2015.2467432
2016,N/A,Effectiveness of Structured Textures on Dynamically Changing Terrain-like Surfaces.,N/A,"Thomas Butkiewicz,Andrew H. Stevens",https://doi.org/10.1109/TVCG.2015.2467962
2016,N/A,TelCoVis: Visual Exploration of Co-occurrence in Urban Human Mobility Based on Telco Data.,N/A,"Wenchao Wu,Jiayi Xu,Haipeng Zeng,Yixian Zheng,Huamin Qu,Bing Ni,Mingxuan Yuan,Lionel M. Ni",https://doi.org/10.1109/TVCG.2015.2467194
2016,N/A,Interactive Visualization for Singular Fibers of Functions f : R3 → R2.,N/A,"Daisuke Sakurai,Osamu Saeki,Hamish A. Carr,Hsiang-Yun Wu,Takahiro Yamamoto,David J. Duke,Shigeo Takahashi",https://doi.org/10.1109/TVCG.2015.2467433
2016,N/A,Association Analysis for Visual Exploration of Multivariate Scientific Data Sets.,N/A,"Xiaotong Liu,Han-Wei Shen",https://doi.org/10.1109/TVCG.2015.2467431
2016,N/A,Mining Graphs for Understanding Time-Varying Volumetric Data.,N/A,"Yi Gu,Chaoli Wang,Tom Peterka,Robert Jacob,Seung Hyun Kim",https://doi.org/10.1109/TVCG.2015.2468031
2016,N/A,Visualizing Tensor Normal Distributions at Multiple Levels of Detail.,N/A,"Amin Abbasloo,Vitalis Wiens,Max Hermann,Thomas Schultz",https://doi.org/10.1109/TVCG.2015.2467031
2016,N/A,Adaptive Multilinear Tensor Product Wavelets.,N/A,"Kenneth Weiss,Peter Lindstrom",https://doi.org/10.1109/TVCG.2015.2467412
2016,N/A,Reconstruction and Visualization of Coordinated 3D Cell Migration Based on Optical Flow.,N/A,"Christopher P. Kappe,Lucas Schutz,Stefan Gunther,Lars Hufnagel,Steffen Lemke,Heike Leitte",https://doi.org/10.1109/TVCG.2015.2467291
2016,N/A,Gaze Stripes: Image-Based Visualization of Eye Tracking Data.,N/A,"Kuno Kurzhals,Marcel Hlawatsch,Florian Heimerl,Michael Burch,Thomas Ertl,Daniel Weiskopf",https://doi.org/10.1109/TVCG.2015.2468091
2016,N/A,Anisotropic Ambient Volume Shading.,N/A,"Marco Ament,Carsten Dachsbacher",https://doi.org/10.1109/TVCG.2015.2467963
2016,N/A,JiTTree: A Just-in-Time Compiled Sparse GPU Volume Data Structure.,N/A,"Matthias Labschutz,Stefan Bruckner,M. Eduard Gröller,Markus Hadwiger,Peter Rautek",https://doi.org/10.1109/TVCG.2015.2467331
2016,N/A,A Message from the Editor-in-Chief.,N/A,Leila De Floriani,https://doi.org/10.1109/TVCG.2015.2507279
2016,N/A,AllAboard: Visual Exploration of Cellphone Mobility Data to Optimise Public Transport.,N/A,"Giusy Di Lorenzo,Marco Luca Sbodio,Francesco Calabrese,Michele Berlingerio,Fabio Pinelli,Rahul Nair",https://doi.org/10.1109/TVCG.2015.2440259
2016,N/A,Designing Planar Deployable Objects via Scissor Structures.,N/A,"Ran Zhang,Shiwei Wang,Xuejin Chen,Chao Ding,Luo Jiang,Jie Zhou,Ligang Liu",https://doi.org/10.1109/TVCG.2015.2430322
2016,N/A,Effective Clipart Image Vectorization through Direct Optimization of Bezigons.,N/A,"Ming Yang,Hongyang Chao,Chi Zhang,Jun Guo,Lu Yuan,Jian Sun",https://doi.org/10.1109/TVCG.2015.2440273
2016,N/A,Frameless Volume Visualization.,N/A,"Kaloian Petkov,Arie E. Kaufman",https://doi.org/10.1109/TVCG.2015.2440262
2016,N/A,Image Retargeting by Texture-Aware Synthesis.,N/A,"Weiming Dong,Fuzhang Wu,Yan Kong,Xing Mei,Tong-Yee Lee,Xiaopeng Zhang",https://doi.org/10.1109/TVCG.2015.2440255
2016,N/A,Interactive Isogeometric Volume Visualization with Pixel-Accurate Geometry.,N/A,"Franz G. Fuchs,Jon Mikkelsen Hjelmervik",https://doi.org/10.1109/TVCG.2015.2430337
2016,N/A,Interactive Metro Map Editing.,N/A,"Yu-Shuen Wang,Wan-Yu Peng",https://doi.org/10.1109/TVCG.2015.2430290
2016,N/A,Multi-Depth-Map Raytracing for Efficient Large-Scene Reconstruction.,N/A,"Murat Arikan,Reinhold Preiner,Michael Wimmer",https://doi.org/10.1109/TVCG.2015.2430333
2016,N/A,The Clutterpalette: An Interactive Tool for Detailing Indoor Scenes.,N/A,"Lap-Fai Yu,Sai Kit Yeung,Demetri Terzopoulos",https://doi.org/10.1109/TVCG.2015.2417575
2016,N/A,UnTangle Map: Visual Analysis of Probabilistic Multi-Label Data.,N/A,"Nan Cao,Yu-Ru Lin,David Gotz",https://doi.org/10.1109/TVCG.2015.2424878
2016,N/A,"Mobile Volume Rendering: Past, Present and Future.",N/A,"José M. Noguera,Juan-Roberto Jiménez",https://doi.org/10.1109/TVCG.2015.2430343
2016,N/A,Editor's Note.,N/A,Leila De Floriani,https://doi.org/10.1109/TVCG.2016.2515318
2016,N/A,A Robust Scheme for Feature-Preserving Mesh Denoising.,N/A,"Xuequan Lu,Zhigang Deng,Wenzhi Chen",https://doi.org/10.1109/TVCG.2015.2500222
2016,N/A,A System for High-Resolution Topology Optimization.,N/A,"Jun Wu,Christian Dick,Rüdiger Westermann",https://doi.org/10.1109/TVCG.2015.2502588
2016,N/A,Blended Linear Models for Reduced Compliant Mechanical Systems.,N/A,"Sheldon Andrews,Marek Teichmann,Paul G. Kry",https://doi.org/10.1109/TVCG.2015.2453951
2016,N/A,Dealing with Multiple Requirements in Geometric Arrangements.,N/A,"Erick Gomez Nieto,Wallace Casaca,Danilo Motta,Ivar Hartmann,Gabriel Taubin,Luis Gustavo Nonato",https://doi.org/10.1109/TVCG.2015.2489660
2016,N/A,Diminished Reality Based on Image Inpainting Considering Background Geometry.,N/A,"Norihiko Kawai,Tomokazu Sato,Naokazu Yokoya",https://doi.org/10.1109/TVCG.2015.2462368
2016,N/A,Feature Surfaces in Symmetric Tensor Fields Based on Eigenvalue Manifold.,N/A,"Jonathan Palacios,Harry Yeh,Wenping Wang,Yue Zhang,Robert S. Laramee,Ritesh Sharma,Thomas Schultz,Eugene Zhang",https://doi.org/10.1109/TVCG.2015.2484343
2016,N/A,Layer-Wise Floorplan Extraction for Automatic Urban Building Reconstruction.,N/A,"Wei Sui,Lingfeng Wang,Bin Fan,Hongfei Xiao,Huai-Yu Wu,Chunhong Pan",https://doi.org/10.1109/TVCG.2015.2505296
2016,N/A,Medial Meshes - A Compact and Accurate Representation of Medial Axis Transform.,N/A,"Feng Sun,Yi-King Choi,Yizhou Yu,Wenping Wang",https://doi.org/10.1109/TVCG.2015.2448080
2016,N/A,Sticky Projections-A Model-Based Approach to Interactive Shader Lamps Tracking.,N/A,"Christoph Resch,Peter Keitler,Gudrun Klinker",https://doi.org/10.1109/TVCG.2015.2450934
2016,N/A,Surface Mosaic Synthesis with Irregular Tiles.,N/A,"Wenchao Hu,Zhonggui Chen,Hao Pan,Yizhou Yu,Eitan Grinspun,Wenping Wang",https://doi.org/10.1109/TVCG.2015.2498620
2016,N/A,Visualizing and Interacting with Kernelized Data.,N/A,"A. Barbosa,Fernando Vieira Paulovich,Afonso Paiva,Siome Goldenstein,Fabiano Petronetto,Luis Gustavo Nonato",https://doi.org/10.1109/TVCG.2015.2464797
2016,N/A,Effects of Virtual Human Appearance Fidelity on Emotion Contagion in Affective Inter-Personal Simulations.,N/A,"Matias Volonte,Sabarish V. Babu,Himanshu Chaturvedi,Nathan D. Newsome,Elham Ebrahimi,Tania Roy,Shaundra Bryant Daily,Tracy Fasolino",https://doi.org/10.1109/TVCG.2016.2518158
2016,N/A,Do Variations in Agency Indirectly Affect Behavior with Others? An Analysis of Gaze Behavior.,N/A,"Andrew Robb,Andrea Kleinsmith,Andrew Cordar,Casey White,Samsun Lampotang,Adam Wendling,Benjamin Lok",https://doi.org/10.1109/TVCG.2016.2518405
2016,N/A,SynCoPation: Interactive Synthesis-Coupled Sound Propagation.,N/A,"Atul Rungta,Carl Schissler,Ravish Mehra,Chris Malloy,Ming C. Lin,Dinesh Manocha",https://doi.org/10.1109/TVCG.2016.2518421
2016,N/A,Efficient HRTF-based Spatial Audio for Area and Volumetric Sources.,N/A,"Carl Schissler,Aaron Nicholls,Ravish Mehra",https://doi.org/10.1109/TVCG.2016.2518134
2016,N/A,From Motion to Photons in 80 Microseconds: Towards Minimal Latency for Virtual and Augmented Reality.,N/A,"Peter Lincoln,Alex Blate,Montek Singh,Turner Whitted,Andrei State,Anselmo Lastra,Henry Fuchs",https://doi.org/10.1109/TVCG.2016.2518038
2016,N/A,Construction and Evaluation of an Ultra Low Latency Frameless Renderer for VR.,N/A,"Sebastian Friston,Anthony Steed,Simon Tilbury,Georgi Gaydadjiev",https://doi.org/10.1109/TVCG.2016.2518079
2016,N/A,"Who turned the clock? Effects of Manipulated Zeitgebers, Cognitive Load and Immersion on Time Estimation.",N/A,"Christian Schatzschneider,Gerd Bruder,Frank Steinicke",https://doi.org/10.1109/TVCG.2016.2518137
2016,N/A,Augmented Reality as a Countermeasure for Sleep Deprivation.,N/A,"James Baumeister,Jillian Dorrian,Siobhan Banks,Alex Chatburn,Ross T. Smith,Mary A. Carskadon,Kurt Lushington,Bruce H. Thomas",https://doi.org/10.1109/TVCG.2016.2518133
2016,N/A,An 'In the Wild' Experiment on Presence and Embodiment using Consumer Virtual Reality Equipment.,N/A,"Anthony Steed,Sebastian Friston,María Murcia-López,Jason Drummond,Ye Pan,David Swapp",https://doi.org/10.1109/TVCG.2016.2518135
2016,N/A,Temporal Coherence Strategies for Augmented Reality Labeling.,N/A,"Jacob B. Madsen,Markus Tatzqern,Claus B. Madsen,Dieter Schmalstieg,Denis Kalkofen",https://doi.org/10.1109/TVCG.2016.2518318
2016,N/A,Inter-reflection Compensation of Immersive Projection Display by Spatio-Temporal Screen Reflectance Modulation.,N/A,"Shoichi Takeda,Daisuke Iwai,Kosuke Sato",https://doi.org/10.1109/TVCG.2016.2518136
2016,N/A,Effects of Configuration of Optical Combiner on Near-Field Depth Perception in Optical See-Through Head-Mounted Displays.,N/A,"Sangyoon Lee,Hong Hua",https://doi.org/10.1109/TVCG.2016.2518138
2016,N/A,Lift-Off: Using Reference Imagery and Freehand Sketching to Create 3D Models in VR.,N/A,"Bret Jackson,Daniel F. Keefe",https://doi.org/10.1109/TVCG.2016.2518099
2016,N/A,Design and Evaluation of Data Annotation Workflows for CAVE-like Virtual Environments.,N/A,"Sebastian Pick,Benjamin Weyers,Bernd Hentschel,Torsten W. Kuhlen",https://doi.org/10.1109/TVCG.2016.2518086
2016,N/A,Examining Rotation Gain in CAVE-like Virtual Environments.,N/A,"Sebastian Freitag,Benjamin Weyers,Torsten W. Kuhlen",https://doi.org/10.1109/TVCG.2016.2518298
2016,N/A,Visual Quality Adjustment for Volume Rendering in a Head-Tracked Virtual Environment.,N/A,"Claudia Hänel,Benjamin Weyers,Bernd Hentschel,Torsten W. Kuhlen",https://doi.org/10.1109/TVCG.2016.2518338
2016,N/A,Taking Immersive VR Leap in Training of Landing Signal Officers.,N/A,"Larry Greunke,Amela Sadagic",https://doi.org/10.1109/TVCG.2016.2518098
2016,N/A,A Fast Iterated Orthogonal Projection Framework for Smoke Simulation.,N/A,"Yang Yang,Xubo Yang,Shuangcai Yang",https://doi.org/10.1109/TVCG.2015.2446474
2016,N/A,A Vocabulary Approach to Partial Streamline Matching and Exploratory Flow Visualization.,N/A,"Jun Tao,Chaoli Wang,Ching-Kuang Shene,Raymond A. Shaw",https://doi.org/10.1109/TVCG.2015.2440252
2016,N/A,Court Reconstruction for Camera Calibration in Broadcast Basketball Videos.,N/A,"Pei-Chih Wen,Wei-Chih Cheng,Yu-Shuen Wang,Hung-Kuo Chu,Nick C. Tang,Hong-Yuan Mark Liao",https://doi.org/10.1109/TVCG.2015.2440236
2016,N/A,"Designing Serious Games for Safety Education: ""Learn to Brace"" versus Traditional Pictorials for Aircraft Passengers.",N/A,Luca Chittaro,https://doi.org/10.1109/TVCG.2015.2443787
2016,N/A,Effects of Optical Combiner and IPD Change for Convergence on Near-Field Depth Perception in an Optical See-Through HMD.,N/A,"Sangyoon Lee,Xinda Hu,Hong Hua",https://doi.org/10.1109/TVCG.2015.2440272
2016,N/A,Multiperspective Focus+Context Visualization.,N/A,"Meng-Lin Wu,Voicu Popescu",https://doi.org/10.1109/TVCG.2015.2443804
2016,N/A,Planning Motions and Placements for Virtual Demonstrators.,N/A,"Yazhou Huang,Marcelo Kallmann",https://doi.org/10.1109/TVCG.2015.2446494
2016,N/A,Styling Evolution for Tight-Fitting Garments.,N/A,"Tsz-Ho Kwok,Yanqiu Zhang,Charlie C. L. Wang,Yong-Jin Liu,Kai Tang",https://doi.org/10.1109/TVCG.2015.2446472
2016,N/A,"The Effects of Avatars, Stereo Vision and Display Size on Reaching and Motion Reproduction.",N/A,"Carlo Camporesi,Marcelo Kallmann",https://doi.org/10.1109/TVCG.2015.2440231
2016,N/A,The Effects of Low Latency on Pointing and Steering Tasks.,N/A,"Sebastian Friston,Per Karlström,Anthony Steed",https://doi.org/10.1109/TVCG.2015.2446467
2016,N/A,Towards An Understanding of Mobile Touch Navigation in a Stereoscopic Viewing Environment for 3D Data Exploration.,N/A,"David López,Lora Oehlberg,Candemir Doger,Tobias Isenberg",https://doi.org/10.1109/TVCG.2015.2440233
2016,N/A,Head Tracking Latency in Virtual Environments Revisited: Do Users with Multiple Sclerosis Notice Latency Less?,N/A,"Gayani Samaraweera,Rongkai Guo,John Quarles",https://doi.org/10.1109/TVCG.2015.2443783
2016,N/A,"Errata to ""Guidelines for Effective Usage of Text Highlighting Techniques"" [1].",N/A,"Hendrik Strobelt,Daniela Oelke,Bum Chul Kwon,Tobias Schreck,Hanspeter Pfister",https://doi.org/10.1109/TVCG.2016.2532240
2016,N/A,Guest Editor's Introduction to the Special Section on the 2016 IEEE Pacific Visualization Symposium.,N/A,"Charles D. Hansen,Ivan Viola,Xiaoru Yuan",https://doi.org/10.1109/TVCG.2016.2541978
2016,N/A,PieceStack: Toward Better Understanding of Stacked Graphs.,N/A,"Tongshuang Wu,Yingcai Wu,Conglei Shi,Huamin Qu,Weiwei Cui",https://doi.org/10.1109/TVCG.2016.2534518
2016,N/A,Minimizing the Number of Edges via Edge Concentration in Dense Layered Graphs.,N/A,"Yosuke Onoue,Nobuyuki Kukimoto,Naohisa Sakamoto,Koji Koyamada",https://doi.org/10.1109/TVCG.2016.2534519
2016,N/A,Adaptive Disentanglement Based on Local Clustering in Small-World Network Visualization.,N/A,"Arlind Nocaj,Mark Ortmann,Ulrik Brandes",https://doi.org/10.1109/TVCG.2016.2534559
2016,N/A,Finite-Time Lyapunov Exponents and Lagrangian Coherent Structures in Uncertain Unsteady Flows.,N/A,"Hanqi Guo,Wenbin He,Tom Peterka,Han-Wei Shen,Scott M. Collis,Jonathan J. Helmus",https://doi.org/10.1109/TVCG.2016.2534560
2016,N/A,Critical Point Cancellation in 3D Vector Fields: Robustness and Discussion.,N/A,"Primoz Skraba,Paul Rosen,Bei Wang,Guoning Chen,Harsh Bhatia,Valerio Pascucci",https://doi.org/10.1109/TVCG.2016.2534538
2016,N/A,Visual Analysis of Cloud Computing Performance Using Behavioral Lines.,N/A,"Chris Muelder,Biao Zhu,Wei Chen,Hongxin Zhang,Kwan-Liu Ma",https://doi.org/10.1109/TVCG.2016.2534558
2016,N/A,Blob Enhancement and Visualization for Improved Intracranial Aneurysm Detection.,N/A,"Tim Jerman,Franjo Pernus,Bostjan Likar,Ziga Spiclin",https://doi.org/10.1109/TVCG.2015.2446493
2016,N/A,Design and Evaluation of Visual Interpenetration Cues in Virtual Grasping.,N/A,"Mores Prachyabrued,Christoph W. Borst",https://doi.org/10.1109/TVCG.2015.2456917
2016,N/A,Ergonomics-Inspired Reshaping and Exploration of Collections of Models.,N/A,"Youyi Zheng,Han Liu,Julie Dorsey,Niloy J. Mitra",https://doi.org/10.1109/TVCG.2015.2448084
2016,N/A,Felix: A Topology Based Framework for Visual Exploration of Cosmic Filaments.,N/A,"Nithin Shivashankar,Pratyush Pranav,Vijay Natarajan,Rien van de Weygaert,E. G. Patrick Bos,Steven Rieder",https://doi.org/10.1109/TVCG.2015.2452919
2016,N/A,Image-Based Building Regularization Using Structural Linear Features.,N/A,"Jinglu Wang,Tian Fang,Qingkun Su,Siyu Zhu,Jingbo Liu,Shengnan Cai,Chiew-Lan Tai,Long Quan",https://doi.org/10.1109/TVCG.2015.2461163
2016,N/A,Underexposed Video Enhancement via Perception-Driven Progressive Fusion.,N/A,"Qing Zhang,Yongwei Nie,Ling Zhang,Chunxia Xiao",https://doi.org/10.1109/TVCG.2015.2461157
2016,N/A,Guest Editors' Introduction: Special Section on the IEEE Pacific Visualization Symposium 2015.,N/A,"Shixia Liu,Gerik Scheuermann,Shigeo Takahashi,Tim Dwyer,Yingcai Wu",https://doi.org/10.1109/TVCG.2016.2553858
