year,session,title,abstract,author,doi
2011,No Sessions,Physically-Based Interactive Flow Visualization Based on Schlieren and Interferometry Experimental Techniques,"Understanding fluid flow is a difficult problem and of increasing importance as computational fluid dynamics (CFD) produces an abundance of simulation data. Experimental flow analysis has employed techniques such as shadowgraph, interferometry, and schlieren imaging for centuries, which allow empirical observation of inhomogeneous flows. Shadowgraphs provide an intuitive way of looking at small ch...","Carson Brownlee,Vincent Pegoraro,Siddharth Shankar,Patrick McCormick,Charles D. Hansen,",https://ieeexplore.ieee.org/document/5732716/
2011,No Sessions,"Visual Analysis of Large Graphs Using (X,Y)-Clustering and Hybrid Visualizations","Many different approaches have been proposed for the challenging problem of visually analyzing large networks. Clustering is one of the most promising. In this paper, we propose a new clustering technique whose goal is that of producing both intracluster graphs and intercluster graph with desired topological properties. We formalize this concept in the (X,Y) -clustering framework, where Y is the c...","Vladimir Batagelj,Franz J. Brandenburg,Walter Didimo,Giuseppe Liotta,Pietro Palladino,Maurizio Patrignani,",https://ieeexplore.ieee.org/document/5674029/
2011,No Sessions,Autostereoscopic 3D Display with Long Visualization Depth Using Referential Viewing Area-Based Integral Photography,We developed an autostereoscopic display for distant viewing of 3D computer graphics (CG) images without using special viewing glasses or tracking devices. The images are created by employing referential viewing area-based CG image generation and pixel distribution algorithm for integral photography (IP) and integral videography (IV) imaging. CG image rendering is used to generate IP/IV elemental ...,"Hongen Liao,Takeyoshi Dohi,Keisuke Nomura,",https://ieeexplore.ieee.org/document/5674031/
2011,No Sessions,Positional Uncertainty of Isocontours: Condition Analysis and Probabilistic Measures,"Uncertainty is ubiquitous in science, engineering and medicine. Drawing conclusions from uncertain data is the normal case, not an exception. While the field of statistical graphics is well established, only a few 2D and 3D visualization and feature extraction methods have been devised that consider uncertainty. We present mathematical formulations for uncertain equivalents of isocontours based on...","Kai Pothkow,Hans-Christian Hege,",https://ieeexplore.ieee.org/document/5620906/
2011,No Sessions,Fused DTI/HARDI Visualization,"High-angular resolution diffusion imaging (HARDI) is a diffusion weighted MRI technique that overcomes some of the decisive limitations of its predecessor, diffusion tensor imaging (DTI), in the areas of composite nerve fiber structure. Despite its advantages, HARDI raises several issues: complex modeling of the data, nonintuitive and computationally demanding visualization, inability to interacti...","Vesna Prckovska,Tim H. J. M. Peeters,Markus van Almsick,Bart ter Haar Romeny,Anna Vilanova i Bartroli,",https://ieeexplore.ieee.org/document/5620904/
2011,No Sessions,Skeleton Cuts—An Efficient Segmentation Method for Volume Rendering,"Volume rendering has long been used as a key technique for volume data visualization, which works by using a transfer function to map color and opacity to each voxel. Many volume rendering approaches proposed so far for voxels classification have been limited in a single global transfer function, which is in general unable to properly visualize interested structures. In this paper, we propose a lo...","Dehui Xiang,Jie Tian,Fei Yang,Qi Yang,Xing Zhang,Qingde Li,Xin Liu,",https://ieeexplore.ieee.org/document/5620899/
2011,No Sessions,Interactive Exploration and Analysis of Large-Scale Simulations Using Topology-Based Data Segmentation,"Large-scale simulations are increasingly being used to study complex scientific and engineering phenomena. As a result, advanced visualization and data analysis are also becoming an integral part of the scientific process. Often, a key step in extracting insight from these large simulations involves the definition, extraction, and evaluation of features in the space and time coordinates of the sol...","Peer-Timo Bremer,Gunther Weber,Julien Tierny,Valerio Pascucci,Marc Day,John Bell,",https://ieeexplore.ieee.org/document/5669296/
2011,No Sessions,Visualization of the Static Aspects of Software: A Survey,"Software is usually complex and always intangible. In practice, the development and maintenance processes are time-consuming activities mainly because software complexity is difficult to manage. Graphical visualization of software has the potential to result in a better and faster understanding of its design and functionality, thus saving time and providing valuable information to improve its qual...","Pierre Caserta,Olivier Zendra,",https://ieeexplore.ieee.org/document/5557869/
2011,No Sessions,Interactive Visualization of Rotational Symmetry Fields on Surfaces,"Rotational symmetries (RoSys) have found uses in several computer graphics applications, such as global surface parameterization, geometry remeshing, texture and geometry synthesis, and nonphotorealistic visualization of surfaces. The visualization of N-way rotational symmetry (N-RoSy) fields is a challenging problem due to the ambiguities in the N directions represented by an N-way symmetry. We p...","Jonathan Palacios,Eugene Zhang,",https://ieeexplore.ieee.org/document/5582087/
2011,No Sessions,Link Conditions for Simplifying Meshes with Embedded Structures,"Interactive visualization applications benefit from simplification techniques that generate good-quality coarse meshes from high-resolution meshes that represent the domain. These meshes often contain interesting substructures, called embedded structures, and it is desirable to preserve the topology of the embedded structures during simplification, in addition to preserving the topology of the dom...","Dilip Mathew Thomas,Vijay Natarajan,Georges-Pierre Bonneau,",https://ieeexplore.ieee.org/document/5487514/
2011,No Sessions,Color Lens: Adaptive Color Scale Optimization for Visual Exploration,"Visualization applications routinely map quantitative attributes to color using color scales. Although color is an effective visualization channel, it is limited by both display hardware and the human visual system. We propose a new interaction technique that overcomes these limitations by dynamically optimizing color scales based on a set of sampling lenses. The technique inspects the lens conten...","Niklas Elmqvist,Pierre Dragicevic,Jean-Daniel Fekete,",https://ieeexplore.ieee.org/document/5487518/
